seed,A_index,B_index,sentenceA,sentenceB,result
1824,26,33,私 は 良い 体験 を し ます 。,私 は この 国 全体 を 周り 、 素晴らしい 貢献 を し ます 。,A
1824,26,34,私 は 良い 体験 を し ます 。,私 は 素晴らしい パフォーマンス を し ます 。,A
1824,26,35,私 は 良い 体験 を し ます 。,私 は いつも 、 とても いい 感じ 方 を し ます 。,B
1824,26,36,私 は 良い 体験 を し ます 。,私 は 彼 に 誠実 、 有能 な 指導 を し ます 。,A
1824,26,37,私 は 良い 体験 を し ます 。,私 は 彼 達 に は 良く 施し を し ます 。,A
1824,26,38,私 は 良い 体験 を し ます 。,私 は 彼 に 非常 に 良い 報告 を し ます 。,A
1824,26,39,私 は 良い 体験 を し ます 。,私 は いつも が やり たい ほど 素晴らしい もの の 準備 を し ます 。,B
1824,27,0,私 は 素晴らしい 演奏 会 を し ます 。,私 は 自分 に対し 素晴らしい 寄付 を し ます 。,A
1824,27,1,私 は 素晴らしい 演奏 会 を し ます 。,私 は とても 面白い ので 投資 を し ます 。,A
1824,27,2,私 は 素晴らしい 演奏 会 を し ます 。,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,A
1824,27,3,私 は 素晴らしい 演奏 会 を し ます 。,私 は とても いい 結婚 を し ます 。,A
1824,27,4,私 は 素晴らしい 演奏 会 を し ます 。,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,B
1824,27,5,私 は 素晴らしい 演奏 会 を し ます 。,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,A
1824,27,6,私 は 素晴らしい 演奏 会 を し ます 。,私 は 、 素晴らしい テニス 人生 を し ます 。,A
1824,27,7,私 は 素晴らしい 演奏 会 を し ます 。,私 は 素晴らしい 冒険 を し ます 。,A
1824,27,8,私 は 素晴らしい 演奏 会 を し ます 。,私 は この 本 を 読ん で 、 最後 に いい 思い を し ます 。,A
1824,27,9,私 は 素晴らしい 演奏 会 を し ます 。,私 は いつも 「 いい 暮らし 」 を し ます 。,A
1824,27,10,私 は 素晴らしい 演奏 会 を し ます 。,私 は こんな 心 を 持っ て いる くらい いい 勉強 を し ます 。,A
1824,27,11,私 は 素晴らしい 演奏 会 を し ます 。,私 は これ によって この 地 へ 帰る に ふさわしい 振る舞い を し ます 。,A
1824,27,12,私 は 素晴らしい 演奏 会 を し ます 。,私 は いつも 心根 が 優しく 、 みんな いい 方 を し ます 。,A
1824,27,13,私 は 素晴らしい 演奏 会 を し ます 。,私 は 君 に対し 感謝 を し ます 。,A
1824,27,14,私 は 素晴らしい 演奏 会 を し ます 。,私 は 、 楽しい 体操 を し ます 。,A
1824,27,15,私 は 素晴らしい 演奏 会 を し ます 。,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,A
1824,27,16,私 は 素晴らしい 演奏 会 を し ます 。,私 は とても 良い パフォーマンス を し ます 。,A
1824,27,17,私 は 素晴らしい 演奏 会 を し ます 。,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,B
1824,27,18,私 は 素晴らしい 演奏 会 を し ます 。,私 は 素晴らしい サッカー を し ます 。,A
1824,27,19,私 は 素晴らしい 演奏 会 を し ます 。,私 は サイン を し ます 。,A
1824,27,20,私 は 素晴らしい 演奏 会 を し ます 。,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,A
1824,27,21,私 は 素晴らしい 演奏 会 を し ます 。,私 は いつも 手助け を し ます 。,A
1824,27,22,私 は 素晴らしい 演奏 会 を し ます 。,私 は いつも いい あたり を し ます 。,A
1824,27,23,私 は 素晴らしい 演奏 会 を し ます 。,私 は 皆 彼女 を 思い 、 非常 に 素晴らしい 仕事 を し ます 。,A
1824,27,24,私 は 素晴らしい 演奏 会 を し ます 。,私 は 楽しい 旅 を し ます 。,A
1824,27,25,私 は 素晴らしい 演奏 会 を し ます 。,私 は 今 、 良い 仕事 を し ます 。,A
1824,27,26,私 は 素晴らしい 演奏 会 を し ます 。,私 は 良い 体験 を し ます 。,A
1824,27,27,私 は 素晴らしい 演奏 会 を し ます 。,私 は 素晴らしい 演奏 会 を し ます 。,A
1824,27,28,私 は 素晴らしい 演奏 会 を し ます 。,私 は 素晴らしい 時間 の 記録 を し ます 。,A
1824,27,29,私 は 素晴らしい 演奏 会 を し ます 。,私 は よく 素晴らしい 時 に 、 神 を よく もたらす 仕事 を し ます 。,A
1824,27,30,私 は 素晴らしい 演奏 会 を し ます 。,私 は 彼 にとって 好き な 道 へ 行く 決心 を し ます 。,B
1824,27,31,私 は 素晴らしい 演奏 会 を し ます 。,私 は もっと 良い 結婚 生活 を し ます 。,A
1824,27,32,私 は 素晴らしい 演奏 会 を し ます 。,私 は とても とても 良い 感触 を し ます 。,A
1824,27,33,私 は 素晴らしい 演奏 会 を し ます 。,私 は この 国 全体 を 周り 、 素晴らしい 貢献 を し ます 。,A
1824,27,34,私 は 素晴らしい 演奏 会 を し ます 。,私 は 素晴らしい パフォーマンス を し ます 。,A
1824,27,35,私 は 素晴らしい 演奏 会 を し ます 。,私 は いつも 、 とても いい 感じ 方 を し ます 。,A
1824,27,36,私 は 素晴らしい 演奏 会 を し ます 。,私 は 彼 に 誠実 、 有能 な 指導 を し ます 。,A
1824,27,37,私 は 素晴らしい 演奏 会 を し ます 。,私 は 彼 達 に は 良く 施し を し ます 。,A
1824,27,38,私 は 素晴らしい 演奏 会 を し ます 。,私 は 彼 に 非常 に 良い 報告 を し ます 。,A
1824,27,39,私 は 素晴らしい 演奏 会 を し ます 。,私 は いつも が やり たい ほど 素晴らしい もの の 準備 を し ます 。,B
1824,28,0,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は 自分 に対し 素晴らしい 寄付 を し ます 。,A
1824,28,1,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は とても 面白い ので 投資 を し ます 。,A
1824,28,2,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,B
1824,28,3,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は とても いい 結婚 を し ます 。,A
1824,28,4,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,B
1824,28,5,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,A
1824,28,6,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は 、 素晴らしい テニス 人生 を し ます 。,B
1824,28,7,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は 素晴らしい 冒険 を し ます 。,A
1824,28,8,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は この 本 を 読ん で 、 最後 に いい 思い を し ます 。,B
1824,28,9,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は いつも 「 いい 暮らし 」 を し ます 。,A
1824,28,10,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は こんな 心 を 持っ て いる くらい いい 勉強 を し ます 。,B
1824,28,11,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は これ によって この 地 へ 帰る に ふさわしい 振る舞い を し ます 。,A
1824,28,12,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は いつも 心根 が 優しく 、 みんな いい 方 を し ます 。,A
1824,28,13,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は 君 に対し 感謝 を し ます 。,A
1824,28,14,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は 、 楽しい 体操 を し ます 。,A
1824,28,15,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,A
1824,28,16,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は とても 良い パフォーマンス を し ます 。,A
1824,28,17,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,A
1824,28,18,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は 素晴らしい サッカー を し ます 。,A
1824,28,19,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は サイン を し ます 。,A
1824,28,20,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,A
1824,28,21,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は いつも 手助け を し ます 。,A
1824,28,22,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は いつも いい あたり を し ます 。,A
1824,28,23,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は 皆 彼女 を 思い 、 非常 に 素晴らしい 仕事 を し ます 。,A
1824,28,24,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は 楽しい 旅 を し ます 。,A
1824,28,25,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は 今 、 良い 仕事 を し ます 。,A
1824,28,26,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は 良い 体験 を し ます 。,A
1824,28,27,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は 素晴らしい 演奏 会 を し ます 。,A
1824,28,28,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は 素晴らしい 時間 の 記録 を し ます 。,A
1824,28,29,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は よく 素晴らしい 時 に 、 神 を よく もたらす 仕事 を し ます 。,A
1824,28,30,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は 彼 にとって 好き な 道 へ 行く 決心 を し ます 。,B
1824,28,31,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は もっと 良い 結婚 生活 を し ます 。,A
1824,28,32,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は とても とても 良い 感触 を し ます 。,A
1824,28,33,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は この 国 全体 を 周り 、 素晴らしい 貢献 を し ます 。,A
1824,28,34,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は 素晴らしい パフォーマンス を し ます 。,A
1824,28,35,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は いつも 、 とても いい 感じ 方 を し ます 。,A
1824,28,36,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は 彼 に 誠実 、 有能 な 指導 を し ます 。,A
1824,28,37,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は 彼 達 に は 良く 施し を し ます 。,A
1824,28,38,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は 彼 に 非常 に 良い 報告 を し ます 。,A
1824,28,39,私 は 素晴らしい 時間 の 記録 を し ます 。,私 は いつも が やり たい ほど 素晴らしい もの の 準備 を し ます 。,A
1824,29,0,私 は よく 素晴らしい 時 に 、 神 を よく もたらす 仕事 を し ます 。,私 は 自分 に対し 素晴らしい 寄付 を し ます 。,A
1824,29,1,私 は よく 素晴らしい 時 に 、 神 を よく もたらす 仕事 を し ます 。,私 は とても 面白い ので 投資 を し ます 。,A
1824,29,2,私 は よく 素晴らしい 時 に 、 神 を よく もたらす 仕事 を し ます 。,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,A
1824,29,3,私 は よく 素晴らしい 時 に 、 神 を よく もたらす 仕事 を し ます 。,私 は とても いい 結婚 を し ます 。,A
1824,29,4,私 は よく 素晴らしい 時 に 、 神 を よく もたらす 仕事 を し ます 。,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,B
1824,29,5,私 は よく 素晴らしい 時 に 、 神 を よく もたらす 仕事 を し ます 。,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,A
